invoiceId,previousInvoiceId,billingAccountId,billingAccountName,billingProfileId,billingProfileName,invoiceSectionId,invoiceSectionName,resellerName,resellerMpnId,costCenter,billingPeriodEndDate,billingPeriodStartDate,servicePeriodEndDate,servicePeriodStartDate,date,serviceFamily,productOrderId,productOrderName,consumedService,meterId,meterName,meterCategory,meterSubCategory,meterRegion,ProductId,ProductName,SubscriptionId,subscriptionName,publisherType,publisherId,publisherName,resourceGroupName,ResourceId,resourceLocation,location,effectivePrice,quantity,unitOfMeasure,chargeType,billingCurrency,pricingCurrency,costInBillingCurrency,costInPricingCurrency,costInUsd,paygCostInBillingCurrency,paygCostInUsd,exchangeRatePricingToBilling,exchangeRateDate,isAzureCreditEligible,serviceInfo1,serviceInfo2,additionalInfo,tags,PayGPrice,frequency,term,reservationId,reservationName,pricingModel,unitPrice,costAllocationRuleName,benefitId,benefitName,provider,BCSLA,processName,Vertical
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/27/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,Load Balancer,Load Balancer,Global,DZH318Z0BNXH0002,Load Balancer,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus/providers/microsoft.network/loadbalancers/kubernetes,northcentralus,US North Central,0.025,24.0,1 Hour,Usage,USD,USD,0.6,0.6,0.6,0.6,0.6,1,12/1/2023,True,,,"{""PlatformType"":""V2-Agg""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.025,UsageBased,,,,OnDemand,0.025,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/22/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Storage,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,LRS Data Stored,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,NetworkDesignMS,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/NetworkDesignMS/providers/Microsoft.Storage/storageAccounts/logstoresb,northcentralus,US North Central,0.045,0.000346,1 GB/Month,Usage,USD,USD,1.557e-05,1.557e-05,1.557e-05,1.557e-05,1.557e-05,1,12/1/2023,True,,,,"{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.045,UsageBased,,,,OnDemand,0.045,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/30/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Storage,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,tamopstfstates,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/tamopstfstates/providers/Microsoft.Storage/storageAccounts/tamopstfsbera,eastus2,US East 2,0.00036,0.0145999999999999,10K,Usage,USD,USD,5.256e-06,5.256e-06,5.256e-06,5.256e-06,5.256e-06,1,12/1/2023,True,,,,"{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/14/2023,Security,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.storage,8a752c6d-6098-4f15-8828-3716ba46d524,Standard Transactions,Microsoft Defender for Cloud,Microsoft Defender for Storage,,DZH318Z0BXB90001,Microsoft Defender for Storage - Standard,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,tamopstfstates,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/tamopstfstates/providers/microsoft.storage/storageaccounts/tamopstfsbera,eastus2,US East 2,0.02,0.0006,10K,Usage,USD,USD,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1.2e-05,1,12/1/2023,True,,,"{""StorageService"":""Blob""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.02,UsageBased,,,,OnDemand,0.02,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/23/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Storage,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,NetworkDesignMS,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/NetworkDesignMS/providers/Microsoft.Storage/storageAccounts/logstoresb,northcentralus,US North Central,0.00036,0.0145999999999999,10K,Usage,USD,USD,5.256e-06,5.256e-06,5.256e-06,5.256e-06,5.256e-06,1,12/1/2023,True,,,,"{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/27/2023,Security,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Sql,cb0969aa-aaaa-4d6c-ab4b-7e182fa06aff,Standard Node,Microsoft Defender for Cloud,Microsoft Defender for SQL,,DZH318Z0C16V0010,Microsoft Defender for SQL - Standard,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,azure_update_brieifing,/subscriptions/E7628FE0-6302-4EEC-89C0-1572AC743A64/resourceGroups/azure_update_brieifing/providers/Microsoft.Sql/servers/mysqldatabasesb,eastus,US East,15.0,0.032258065,1/Month,Usage,USD,USD,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,1,12/1/2023,True,,,"{""ServiceType"":""SQLThreatDetection"",""ResourceCategory"":""SQLThreatDetection""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",15.0,UsageBased,,,,OnDemand,15.0,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/21/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,b9e5e77c-a0b3-4a2c-9b8b-57fa54f31c52,Batch Write Operations,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.00036,0.0588,10K,Usage,USD,USD,2.1168e-05,2.1168e-05,2.1168e-05,2.1168e-05,2.1168e-05,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""Engine""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/16/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,Load Balancer,Load Balancer,Global,DZH318Z0BNXH0002,Load Balancer,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus/providers/microsoft.network/loadbalancers/kubernetes-internal,northcentralus,US North Central,0.025,24.0,1 Hour,Usage,USD,USD,0.6,0.6,0.6,0.6,0.6,1,12/1/2023,True,,,"{""PlatformType"":""V2-Agg""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.025,UsageBased,,,,OnDemand,0.025,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/8/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,dfc7cc11-fbe2-41c8-b6fa-24a574223938,Standard Data Processed,Load Balancer,Load Balancer,Global,DZH318Z0BNXH0002,Load Balancer,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus/providers/microsoft.network/loadbalancers/kubernetes,northcentralus,US North Central,0.005,8.70580058,1 GB,Usage,USD,USD,0.043529003,0.043529003,0.043529003,0.043529003,0.043529003,1,12/1/2023,True,,,"{""PipelineType"":""V2"",""PlatformType"":""V2-Agg""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.005,UsageBased,,,,OnDemand,0.005,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/27/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.004,0.0008,10K,Usage,USD,USD,3.2e-06,3.2e-06,3.2e-06,3.2e-06,3.2e-06,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""DataManagement""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.004,UsageBased,,,,OnDemand,0.004,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/21/2023,Security,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Sql,cb0969aa-aaaa-4d6c-ab4b-7e182fa06aff,Standard Node,Microsoft Defender for Cloud,Microsoft Defender for SQL,,DZH318Z0C16V0010,Microsoft Defender for SQL - Standard,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,azure_update_brieifing,/subscriptions/E7628FE0-6302-4EEC-89C0-1572AC743A64/resourceGroups/azure_update_brieifing/providers/Microsoft.Sql/servers/mysqldatabasesb,eastus,US East,15.0,0.032258065,1/Month,Usage,USD,USD,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,0.4838709677419355,1,12/1/2023,True,,,"{""ServiceType"":""SQLThreatDetection"",""ResourceCategory"":""SQLThreatDetection""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",15.0,UsageBased,,,,OnDemand,15.0,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/9/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,e29b4409-5330-4d12-8620-e9e80c29e7ab,Standard Network Logs Collected,Network Watcher,Network Watcher,,DZH318Z0BNXK001J,Network Watcher,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,networkwatcherrg,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_northcentralus,northcentralus,US North Central,0.5,0.06979522,1 GB,Usage,USD,USD,0.03489762,0.03489762,0.03489762,0.03489761,0.03489761,1,12/1/2023,True,,,"{""TargetResourceID"":""/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/MC_POLITESEA-B97CA6D4-RG_POLITESEA-B97CA6D4_NORTHCENTRALUS/providers/Microsoft.Network/networkSecurityGroups/AKS-AGENTPOOL-95495522-NSG""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.5,UsageBased,,,,OnDemand,0.5,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/24/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,3f2b1e1c-c886-4ec6-ad6f-dd0ef38819c9,LRS Data Stored,Storage,Tables,,DZH318Z0BNZ5006G,Tables - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.045,0.011833,1 GB/Month,Usage,USD,USD,0.000532485,0.000532485,0.000532485,0.000532485,0.000532485,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""Engine""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.045,UsageBased,,,,OnDemand,0.045,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/7/2023,Containers,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.ContainerRegistry,5c9e7a65-5784-494c-9718-7749d4075dd9,Basic Registry Unit,Container Registry,Container Registry,,DZH318Z0BQV50030,Container Registry - Basic,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,jobs-sample,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/jobs-sample/providers/Microsoft.ContainerRegistry/registries/zeosharkcontainerregistry,northcentralus,US North Central,0.1666,1.000008,1/Day,Usage,USD,USD,0.166601333,0.166601333,0.166601333,0.166601333,0.166601333,1,12/1/2023,True,,,,"{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.1666,UsageBased,,,,OnDemand,0.1666,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/6/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,b99fcec0-a080-4921-8685-16e3b6318cff,LRS List and Create Container Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.05,0.0005,10K,Usage,USD,USD,2.5e-05,2.5e-05,2.5e-05,2.5e-05,2.5e-05,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""DataManagement""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.05,UsageBased,,,,OnDemand,0.05,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/21/2023,Databases,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Sql,9f0c0662-ab0b-51ef-ad7f-c1eb1347fd61,General Purpose Data Stored - Free,SQL Database,SQL Database Single/Elastic Pool General Purpose - Storage,US East,DZH318Z0BQDW0005,SQL Database Single/Elastic Pool General Purpose - Storage - US East,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,azure_update_brieifing,/subscriptions/E7628FE0-6302-4EEC-89C0-1572AC743A64/resourceGroups/azure_update_brieifing/providers/Microsoft.Sql/servers/mysqldatabasesb/databases/AzureSQLdatabasesb,eastus,US East,0.0,6.838709677419356,1 GB/Month,Usage,USD,USD,0.0,0.0,0.0,0.0,0.0,1,12/1/2023,True,,,,"{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.0,UsageBased,,,,OnDemand,0.0,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/10/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Storage,211e620c-ebcf-4db5-a7fd-996abebe9546,LRS Write Operations,Storage,General Block Blob,,DZH318Z0BNZH006F,General Block Blob - LRS,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,NetworkDesignMS,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/NetworkDesignMS/providers/Microsoft.Storage/storageAccounts/logstoresb,northcentralus,US North Central,0.00036,0.7100000000000002,10K,Usage,USD,USD,0.0002556,0.0002556,0.0002556,0.0002556,0.0002556,1,12/1/2023,True,,,,"{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.00036,UsageBased,,,,OnDemand,0.00036,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/5/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,b99fcec0-a080-4921-8685-16e3b6318cff,LRS List and Create Container Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.05,0.0004,10K,Usage,USD,USD,2e-05,2e-05,2e-05,2e-05,2e-05,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""Engine""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.05,UsageBased,,,,OnDemand,0.05,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/23/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,27827eb0-7f60-4928-940b-f5fe15e7a4cb,Standard Included LB Rules and Outbound Rules,Load Balancer,Load Balancer,Global,DZH318Z0BNXH0002,Load Balancer,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/mc_politesea-b97ca6d4-rg_politesea-b97ca6d4_northcentralus/providers/microsoft.network/loadbalancers/kubernetes,northcentralus,US North Central,0.025,24.0,1 Hour,Usage,USD,USD,0.6,0.6,0.6,0.6,0.6,1,12/1/2023,True,,,"{""PlatformType"":""V2-Agg""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.025,UsageBased,,,,OnDemand,0.025,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/1/2023,Networking,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,microsoft.network,e29b4409-5330-4d12-8620-e9e80c29e7ab,Standard Network Logs Collected,Network Watcher,Network Watcher,,DZH318Z0BNXK001J,Network Watcher,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,networkwatcherrg,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourcegroups/networkwatcherrg/providers/microsoft.network/networkwatchers/networkwatcher_northcentralus,northcentralus,US North Central,0.5,0.05700408,1 GB,Usage,USD,USD,0.02850204,0.02850204,0.02850204,0.02850204,0.02850204,1,12/1/2023,True,,,"{""TargetResourceID"":""/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/MC_POLITESEA-B97CA6D4-RG_POLITESEA-B97CA6D4_NORTHCENTRALUS/providers/Microsoft.Network/networkSecurityGroups/AKS-AGENTPOOL-95495522-NSG""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.5,UsageBased,,,,OnDemand,0.5,,,,Azure,54321.0,process1,vertical2
,,992a88b7-cd5b-53cb-2366-db5e28024d14,Microsoft Shadow IT,J5TQ-WFJU-BG7-PKDK-SGB,Microsoft Shadow IT - MCAPS,X63V-4BLZ-PJA-XRBR-SGB,MCAPS_Regions_India,,,FS,,,1/1/2024,12/1/2023,12/15/2023,Storage,a642140b-cbd9-4a97-c411-0b66365fdb19,Azure plan,Microsoft.Kusto,0b248445-aa24-4fe8-a794-a174929327bd,All Other Operations,Storage,Blob Storage,US East,DZH318Z0BNZJ0058,Blob Storage - Hot LRS - US East,e7628fe0-6302-4eec-89c0-1572ac743a64,ME-MngEnvMCAP924545-souravbera-2,Microsoft,,Microsoft,AutomationRunbookPOCRG,/subscriptions/e7628fe0-6302-4eec-89c0-1572ac743a64/resourceGroups/AutomationRunbookPOCRG/providers/Microsoft.Kusto/Clusters/adecsendlogs,eastus,US East,0.004,0.0016,10K,Usage,USD,USD,6.4e-06,6.4e-06,6.4e-06,6.4e-06,6.4e-06,1,12/1/2023,True,,,"{""EmittingService"":""Azure Data Explorer"",""KustoServiceType"":""Engine""}","{""BCSLA"":""54321"", ""project_name"": ""Zeo-shark""}",0.004,UsageBased,,,,OnDemand,0.004,,,,Azure,54321.0,process1,vertical2
